title_city,title_county,lat,lon
?ampar,Bijelo Polje,43.037686,19.747964
Šolja,Bijelo Polje,43.037686,19.747964
Be?i?i,Budva,42.288104,18.842398
Bliziku?e,Budva,42.288104,18.842398
Boreti,Budva,42.288104,18.842398
Braji?i I,Budva,42.288104,18.842398
Brajici II,Budva,42.288104,18.842398
Brajici III,Budva,42.288104,18.842398
Brajici IV,Budva,42.288104,18.842398
Brda,Budva,42.288104,18.842398
Budva,Budva,42.288104,18.842398
Buljarica I,Budva,42.288104,18.842398
Buljarica II,Budva,42.288104,18.842398
Viti Do,Budva,42.288104,18.842398
Drobni?i,Budva,42.288104,18.842398
?ena?i,Budva,42.288104,18.842398
Zukovica,Budva,42.288104,18.842398
Ilino Brdo,Budva,42.288104,18.842398
Kaluderac I,Budva,42.288104,18.842398
Kaluderac II,Budva,42.288104,18.842398
Katun Rezevi?i,Budva,42.288104,18.842398
Krstac,Budva,42.288104,18.842398
Kulja?e,Budva,42.288104,18.842398
Kulja?ce Dapkovici,Budva,42.288104,18.842398
Lap?i?i,Budva,42.288104,18.842398
Markovi?i,Budva,42.288104,18.842398
Markovici Duletici,Budva,42.288104,18.842398
Novoselje I,Budva,42.288104,18.842398
Novoselje II,Budva,42.288104,18.842398
Petrovac na Moru,Budva,42.288104,18.842398
Pobori,Budva,42.288104,18.842398
Pobori Gornji,Budva,42.288104,18.842398
Podbabac,Budva,42.288104,18.842398
Podostrog I,Budva,42.288104,18.842398
Podostrog II,Budva,42.288104,18.842398
Przno I,Budva,42.288104,18.842398
Przno II,Budva,42.288104,18.842398
Prijevor I,Budva,42.288104,18.842398
Prijevor II,Budva,42.288104,18.842398
Radjenovi?i,Budva,42.288104,18.842398
Rijeka Rezevi?i,Budva,42.288104,18.842398
Sveti Stefan,Budva,42.288104,18.842398
Stanisi?i,Budva,42.288104,18.842398
Tudorovi?i,Budva,42.288104,18.842398
Cami Do,Budva,42.288104,18.842398
Celobrdo,Budva,42.288104,18.842398
Cucuke,Budva,42.288104,18.842398
