title_city,city_id_partner,title_county,county_id_partner,lat,long,
Potkrajci,819,Pljevlja,14,43.359993,19.359988,
Potoci,820,Pljevlja,14,43.359993,19.359988,
Potpeće,821,Pljevlja,14,43.359993,19.359988,
Potrlica,822,Pljevlja,14,43.359993,19.359988,
Pračica,823,Pljevlja,14,43.359993,19.359988,
Premćani,824,Pljevlja,14,43.359993,19.359988,
Prehari,825,Pljevlja,14,43.359993,19.359988,
Prisoji,826,Pljevlja,14,43.36,19.36,
Prošće,827,Pljevlja,14,43.36,19.36,
Pušanjski Do,828,Pljevlja,14,43.36,19.36,
Rabitlje,829,Pljevlja,14,43.3112542,19.3835256,
Rađevići,830,Pljevlja,14,43.36,19.36,
Romač,831,Pljevlja,14,43.36,19.36,
Rudnica,832,Pljevlja,14,43.36,19.36,
Rujevica,833,Pljevlja,14,43.4913889,19.0819444,
Selac,834,Pljevlja,14,43.36,19.36,
Selišta,835,Pljevlja,14,43.36,19.36,
Sirčići,836,Pljevlja,14,43.359993,19.359988,
Slatina,837,Pljevlja,14,43.359993,19.359988,
Srećanje,838,Pljevlja,14,43.359993,19.359988,
Stančani,839,Pljevlja,14,43.359993,19.359988,
Stranice,840,Pljevlja,14,43.359993,19.359988,
Strahov Do,841,Pljevlja,14,43.359993,19.359988,
Tvrdakovići,842,Pljevlja,14,43.359993,19.359988,
Trnovice,843,Pljevlja,14,43.359993,19.359988,
Uremovići,844,Pljevlja,14,43.359993,19.359988,
Horevina,845,Pljevlja,14,43.36,19.36,
Hoćevina,846,Pljevlja,14,43.36,19.36,
Cerovci,847,Pljevlja,14,43.3816687,19.1265497,
Crljenice,848,Pljevlja,14,43.36,19.36,
Crni Vrh,849,Pljevlja,14,43.1711111,19.22,
Crno Brdo,850,Pljevlja,14,43.36,19.36,
Crnobori,851,Pljevlja,14,43.36,19.36,
Čavanj,852,Pljevlja,14,43.1666669,19.366667,
Čardak,853,Pljevlja,14,43.483333,19.066667,
Čerjenci,854,Pljevlja,14,43.36,19.36,
Čestin,855,Pljevlja,14,43.359993,19.359988,
Šljivansko,856,Pljevlja,14,43.359993,19.359988,
Šljuke,857,Pljevlja,14,43.359993,19.359988,
Šula,858,Pljevlja,14,43.359993,19.359988,
Šumani,859,Pljevlja,14,43.359993,19.359988,
Paljevine,860,Pljevlja,14,43.359993,19.359988,
Kolijevka,861,Pljevlja,14,43.359993,19.359988,
Tatarovina,862,Pljevlja,14,43.359993,19.359988,
Babići,863,Plužine,15,43.359993,19.359988,
Bajovo Polje,864,Plužine,15,43.016667,18.9,
Barni Do,865,Plužine,15,43.1541366,18.8410376,
Bezuje,866,Plužine,15,43.1541366,18.8410376,
Bojati,867,Plužine,15,43.1541366,18.8410376,
Boričje,868,Plužine,15,43.133333,18.916667,
Borkovići,869,Plužine,15,43.1541366,18.8410376,
Brijeg,870,Plužine,15,43.3459838,18.8700024,
Brljevo,871,Plužine,15,43.1541366,18.8410376,
Bukovac,872,Plužine,15,43.1541366,18.8410376,
Vojinovići,873,Plužine,15,43.1541366,18.8410376,
Goransko,874,Plužine,15,43.154143,18.841037,
Gornja Brezna,875,Plužine,15,43.154143,18.841037,
Donja Brezna,876,Plužine,15,43.154143,18.841037,
Dubljevići,877,Plužine,15,43.154143,18.841037,
Žeično,878,Plužine,15,43.154143,18.841037,
Zabrdje,879,Plužine,15,43.154143,18.841037,
Zukva,880,Plužine,15,43.154143,18.841037,
Jerinići,881,Plužine,15,43.154143,18.841037,
Kneževići,882,Plužine,15,43.2384268,18.9531947,
Kovači,883,Plužine,15,43.1541366,18.8410376,
Lisina,884,Plužine,15,43.1725,18.6911111,
Miloševići,885,Plužine,15,43.1541366,18.8410376,
Miljkovac,886,Plužine,15,43.1541366,18.8410376,
Mratinje,887,Plužine,15,43.250282,18.811302,
Nedajno,888,Plužine,15,43.19595,18.9829103,
Nikovići,889,Plužine,15,43.268199,18.945091,
Osojni Orah,890,Plužine,15,43.1541366,18.8410376,
Pišče,891,Plužine,15,43.1541366,18.8410376,
Plužine,892,Plužine,15,43.154143,18.841037,
Poljana,893,Plužine,15,43.154143,18.841037,
Crkvičko Polje,894,Plužine,15,43.154143,18.841037,
Prisojni Orah,895,Plužine,15,43.154143,18.841037,
Ravno,896,Plužine,15,43.154143,18.841037,
Rudinice,897,Plužine,15,43.154143,18.841037,
Seljani,898,Plužine,15,43.154143,18.841037,
Smriječno,899,Plužine,15,43.154143,18.841037,
Stabna,900,Plužine,15,43.154143,18.841037,
Stolac,901,Plužine,15,43.154143,18.841037,
Stubica,902,Plužine,15,43.1541366,18.8410376,
Trsa,903,Plužine,15,43.1899725,18.9427947,
Unač,904,Plužine,15,43.1541366,18.8410376,
Šarići,905,Plužine,15,43.248989,18.90946,
Arza,906,Podgorica,16,42.4666667,19.2666667,
Balabani,907,Podgorica,16,42.3149211,19.2415233,
Baloči,908,Podgorica,16,42.4592867,19.144154,
Barlaj,909,Podgorica,16,42.3574789,19.4173596,
Begova Glavica,910,Podgorica,16,42.4666667,19.2666667,
Bezjovo,911,Podgorica,16,42.4946058,19.4236805,
Benkaj,912,Podgorica,16,42.442568,19.268656,
Beri,913,Podgorica,16,42.442568,19.268656,
Berislavci,914,Podgorica,16,42.442568,19.268656,
Bigor,915,Podgorica,16,42.442568,19.268656,
Bijelo Polje,916,Podgorica,16,42.442568,19.268656,
Bioče,917,Podgorica,16,42.442568,19.268656,
Bistrice,918,Podgorica,16,42.442568,19.268656,
Blizna,919,Podgorica,16,42.442568,19.268656,
Bolesestra,920,Podgorica,16,42.5901654,19.4177314,
Botun,921,Podgorica,16,42.3819962,19.1969241,
Brežine,922,Podgorica,16,42.3960887,19.118886,
Bridje,923,Podgorica,16,42.3716549,19.1367221,
Brskut,924,Podgorica,16,42.6139767,19.5136686,
Budza,925,Podgorica,16,42.4459622,19.4463619,
Buronji,926,Podgorica,16,42.4305637,19.1029085,
Velje Brdo,927,Podgorica,16,42.4802865,19.2177365,
Veruša,928,Podgorica,16,42.6509834,19.5144123,
Vidijenje,929,Podgorica,16,42.4666667,19.2666667,
Vilac,930,Podgorica,16,42.4666667,19.2666667,
Vladni,931,Podgorica,16,42.3413229,19.2876136,
Vranj,932,Podgorica,16,42.3273832,19.2995086,
Vranjina,933,Podgorica,16,42.2742,19.1356,
Vrbica,934,Podgorica,16,42.4599553,19.349694,
Vukovci,935,Podgorica,16,42.3325731,19.2013838,
Vuksanlekići,936,Podgorica,16,42.4666667,19.2666667,
Golubovci,937,Podgorica,16,42.442568,19.268656,
Goljemadi,938,Podgorica,16,42.442568,19.268656,
Goričani,939,Podgorica,16,42.442568,19.268656,
Gornje Stravče,940,Podgorica,16,42.442568,19.268656,
Gornji Kokoti,941,Podgorica,16,42.442568,19.268656,
Gornji Milješ,942,Podgorica,16,42.442568,19.268656,
Gostilj,943,Podgorica,16,42.442568,19.268656,
Gradac,944,Podgorica,16,42.442568,19.268656,
Grbavci,945,Podgorica,16,42.3683788,19.1865182,
Grbi Do,946,Podgorica,16,42.6338352,19.4846624,
Gurec,947,Podgorica,16,42.3879775,19.3853846,
Delaj,948,Podgorica,16,42.4435502,19.4701599,
Dinoša,949,Podgorica,16,42.4140485,19.3396565,
Dolovi,950,Podgorica,16,42.5330394,19.054608,
Donje Stravče,951,Podgorica,16,42.5817955,19.4653259,
Donji Kokoti,952,Podgorica,16,42.4018973,19.1984106,
Donji Milješ,953,Podgorica,16,42.3924279,19.3277605,
Draževina,954,Podgorica,16,42.4300207,19.1352357,
Drešaj,955,Podgorica,16,42.442568,19.268656,
Drume,956,Podgorica,16,42.442568,19.268656,
Duga,957,Podgorica,16,42.442568,19.268656,
Dučići,958,Podgorica,16,42.442568,19.268656,
Dušići,959,Podgorica,16,42.442568,19.268656,
Duške,960,Podgorica,16,42.442568,19.268656,
Đurkovići,961,Podgorica,16,42.442568,19.268656,
Zagreda,962,Podgorica,16,42.442568,19.268656,
Zaugao,963,Podgorica,16,42.442568,19.268656,
Kiselica,964,Podgorica,16,42.442568,19.268656,
Klopot,965,Podgorica,16,42.5591629,19.3790642,
Kopilje,966,Podgorica,16,42.4666667,19.2666667,
Kornet,967,Podgorica,16,42.4112116,19.1411812,
Kosor,968,Podgorica,16,42.4946751,19.3760899,
Kotrabudan,969,Podgorica,16,42.4666667,19.2666667,
Koći,970,Podgorica,16,42.4666667,19.2666667,
Kržanja,971,Podgorica,16,42.5233554,19.4433872,
Kruse,972,Podgorica,16,42.4331201,19.151586,
Krševo,973,Podgorica,16,42.3930684,19.3630777,
Kurilo,974,Podgorica,16,42.2983852,19.1828019,
Ljajkovići,975,Podgorica,16,42.442568,19.268656,
Lekići,976,Podgorica,16,42.442568,19.268656,
Lijeva Rijeka,977,Podgorica,16,42.442568,19.268656,
Liješnje,978,Podgorica,16,42.442568,19.268656,
Liješta,979,Podgorica,16,42.442568,19.268656,
Lovka,980,Podgorica,16,42.442568,19.268656,
Lopate,981,Podgorica,16,42.442568,19.268656,
Lužnica,982,Podgorica,16,42.442568,19.268656,
Lutovo,983,Podgorica,16,42.442568,19.268656,
Mataguži,984,Podgorica,16,42.3208333,19.2702778,
Mahala,985,Podgorica,16,42.3504297,19.2147632,
Medun,986,Podgorica,16,42.4725,19.3616667,
Mileti,987,Podgorica,16,42.4666667,19.2666667,
Mitrovići,988,Podgorica,16,42.3632234,19.2162498,
Mojanovići,989,Podgorica,16,42.356825,19.2326031,
Momče,990,Podgorica,16,42.5328031,19.4013718,
Mrke,991,Podgorica,16,42.5120842,19.337426,
Mužeška,992,Podgorica,16,42.4666667,19.2666667,
Nabon,993,Podgorica,16,42.3869992,19.4314887,
Nikmaraš,994,Podgorica,16,42.442568,19.268656,
Ožezi,995,Podgorica,16,42.442568,19.268656,
Omerbožovići,996,Podgorica,16,42.442568,19.268656,
Opasanica,997,Podgorica,16,42.442568,19.268656,
Oraovice,998,Podgorica,16,42.442568,19.268656,
Orasi,999,Podgorica,16,42.442568,19.268656,
Orahovo,1000,Podgorica,16,42.442568,19.268656,
Poprat,1001,Podgorica,16,42.442568,19.268656,
Parci,1002,Podgorica,16,42.442568,19.268656,
Pelev Brijeg,1003,Podgorica,16,42.5820149,19.3969102,
Petrovići,1004,Podgorica,16,42.4666667,19.2666667,
Pikalj,1005,Podgorica,16,42.4052758,19.3779488,
Podhum,1006,Podgorica,16,42.3092867,19.3351955,
Ponari,1007,Podgorica,16,42.3176468,19.1813154,
Prisoja,1008,Podgorica,16,42.5322222,18.9516667,
Prifti,1009,Podgorica,16,42.4012841,19.3905897,
Progonovići,1010,Podgorica,16,42.4352682,19.068726,
Radeća,1011,Podgorica,16,42.4666667,19.2666667,
Radovče,1012,Podgorica,16,42.5834586,19.2772057,
Rakića Kuće,1013,Podgorica,16,42.442568,19.268656,
Raći,1014,Podgorica,16,42.442568,19.268656,
Releza,1015,Podgorica,16,42.4666667,19.2666667,
Rijeka Piperska,1016,Podgorica,16,42.4589364,19.265621,
Rudine,1017,Podgorica,16,42.432619,19.4229368,
Selište,1018,Podgorica,16,42.4070894,19.4199623,
Seoca,1019,Podgorica,16,42.4666667,19.2666667,
Seoštica,1020,Podgorica,16,42.5761347,19.4236805,
Sjenice,1021,Podgorica,16,42.9777599,19.5806498,
Skorać,1022,Podgorica,16,42.3680003,19.3894743,
Slacko,1023,Podgorica,16,42.4666667,19.2666667,
Spinja,1024,Podgorica,16,42.3530803,19.3731157,
Srpska,1025,Podgorica,16,42.442568,19.268656,
Staniselići,1026,Podgorica,16,42.442568,19.268656,
Stanjevića Rupa,1027,Podgorica,16,42.442568,19.268656,
Stijena,1028,Podgorica,16,42.442568,19.268656,
Stjepovo,1029,Podgorica,16,42.442568,19.268656,
Stupovi,1030,Podgorica,16,42.442568,19.268656,
Sukuruć,1031,Podgorica,16,42.442568,19.268656,
Podgorica,1032,Podgorica,16,42.442568,19.268656,
Trabojin,1033,Podgorica,16,42.442568,19.268656,
Trmanje,1034,Podgorica,16,42.6475448,19.3444894,
Tuzi,1035,Podgorica,16,42.3655556,19.3313889,
Tuzi Ljevorečke,1036,Podgorica,16,42.4666667,19.2666667,
Ćafa,1037,Podgorica,16,42.4506911,19.1664505,
Ćepetići,1038,Podgorica,16,42.4666667,19.2666667,
Ubalac,1039,Podgorica,16,42.5208763,19.393564,
Ubli,1040,Podgorica,16,42.4902041,19.3965384,
Farmaci,1041,Podgorica,16,42.4124121,19.1924644,
Fundina,1042,Podgorica,16,42.4666667,19.2666667,
Helmnica,1043,Podgorica,16,42.4666667,19.2666667,
Cvilin,1044,Podgorica,16,42.442568,19.268656,
Cijevna,1045,Podgorica,16,42.442568,19.268656,
Crvena Paprat,1046,Podgorica,16,42.442568,19.268656,
Crnci,1047,Podgorica,16,42.442568,19.268656,
Šušunja,1048,Podgorica,16,42.442568,19.268656,
Balotići,1049,Rožaje,17,42.839975,20.159995,
Bandžov,1050,Rožaje,17,42.839975,20.159995,
Bać,1051,Rožaje,17,42.839975,20.159995,
Bašča,1052,Rožaje,17,42.839975,20.159995,
Besnik,1053,Rožaje,17,42.839975,20.159995,
Bijela Crkva,1054,Rožaje,17,42.8742907,20.1953563,
Biševo,1055,Rožaje,17,42.9089963,20.2102481,
Bogaji,1056,Rožaje,17,42.839975,20.159995,
Bukovica,1057,Rožaje,17,42.942222,20.218611,
Vuča,1058,Rožaje,17,42.934995,20.284888,
Gornja Lovnica,1059,Rožaje,17,42.8939683,19.9676487,
Grahovo,1060,Rožaje,17,42.8678506,20.1730192,
Grižice,1061,Rožaje,17,42.839975,20.159995,
Dacići,1062,Rožaje,17,42.8067504,20.1804649,
Donja Lovnica,1063,Rožaje,17,42.8732987,20.133267,
Ibarac,1064,Rožaje,17,42.839975,20.159995,
Jablanica,1065,Rožaje,17,42.839975,20.159995,
Kalače,1066,Rožaje,17,42.839975,20.159995,
Koljeno,1067,Rožaje,17,42.8403702,20.1119679,
Paučina,1068,Rožaje,17,42.967036,20.0768099,
Plumci,1069,Rožaje,17,42.839975,20.159995,
Radetina,1070,Rožaje,17,42.839975,20.159995,
Rožaje,1071,Rožaje,17,42.84,20.16,
Seošnica,1072,Rožaje,17,42.8493644,20.126858,
Sinanovići,1073,Rožaje,17,42.839975,20.159995,
Crnokrpe,1074,Rožaje,17,42.839975,20.159995,
Bogdašići,1075,Tivat,18,42.4281,18.7373,
Bogišići,1076,Tivat,18,42.3972016,18.6806568,
Gornja Lastva,1077,Tivat,18,42.431914,18.71128,
Gošići,1078,Tivat,18,42.431914,18.71128,
Donja Lastva,1079,Tivat,18,42.4430556,18.6886111,
Đuraševići,1080,Tivat,18,42.3947635,18.6880803,
Krasići,1081,Tivat,18,42.4103219,18.6450258,
Lepetani,1082,Tivat,18,42.4671,18.6868,
Milovići,1083,Tivat,18,42.39917,18.6724911,
Mrčevac,1084,Tivat,18,42.4158549,18.7214881,
Radovići,1085,Tivat,18,42.3930103,18.6702641,
Tivat,1086,Tivat,18,42.43,18.7,
Ambula,1087,Ulcinj,19,41.9281813,19.2177365,
Bijela Gora,1088,Ulcinj,19,41.9430556,19.1952778,
Bojke,1089,Ulcinj,19,41.929836,19.224222,
Brajše,1090,Ulcinj,19,41.929836,19.224222,
Bratica,1091,Ulcinj,19,41.929836,19.224222,
Briska Gora,1092,Ulcinj,19,41.9672222,19.2944444,
Vladimir,1093,Ulcinj,19,42.0053684,19.309917,
Gornja Klezna,1094,Ulcinj,19,41.9984877,19.261966,
Gornji Štoj,1095,Ulcinj,19,41.9281813,19.2177365,
Darza,1096,Ulcinj,19,41.9281813,19.2177365,
Donja Klezna,1097,Ulcinj,19,41.9861945,19.279436,
Donji Štoj,1098,Ulcinj,19,41.9281813,19.2177365,
Draginje,1099,Ulcinj,19,41.9281813,19.2177365,
Zoganj,1100,Ulcinj,19,41.9281813,19.2177365,
Kaliman,1101,Ulcinj,19,42.0475,19.2261111,
Kodre,1102,Ulcinj,19,41.929836,19.224222,
Kolonza,1103,Ulcinj,19,41.929836,19.224222,
Kosići,1104,Ulcinj,19,41.929836,19.224222,
Kravari,1105,Ulcinj,19,41.929836,19.224222,
Kruta,1106,Ulcinj,19,41.929836,19.224222,
Krute,1107,Ulcinj,19,41.929836,19.224222,
Kruče,1108,Ulcinj,19,41.929836,19.224222,
Leskovac,1109,Ulcinj,19,41.929836,19.224222,
Lisna Bore,1110,Ulcinj,19,41.9281813,19.2177365,
Međreč,1111,Ulcinj,19,41.9281813,19.2177365,
Mide,1112,Ulcinj,19,42.045512,19.254667,
Možura,1113,Ulcinj,19,41.9747222,19.2083333,
Pistula,1114,Ulcinj,19,41.965761,19.235827,
Rastiš,1115,Ulcinj,19,41.9281813,19.2177365,
Reč,1116,Ulcinj,19,41.9096908,19.3857564,
Salč,1117,Ulcinj,19,41.9738415,19.1991539,
Sveti Đorđe,1118,Ulcinj,19,41.9281813,19.2177365,
Sukobin,1119,Ulcinj,19,42.0123244,19.3589882,
Sutjel,1120,Ulcinj,19,41.929836,19.224222,
Ćurke,1121,Ulcinj,19,41.929836,19.224222,
Ulcinj,1122,Ulcinj,19,41.929836,19.224222,
Fraskanjel,1123,Ulcinj,19,41.929836,19.224222,
Šas,1124,Ulcinj,19,41.929836,19.224222,
Štodra,1125,Ulcinj,19,41.929836,19.224222,
Babaici,1126,Bijelo Polje,20,43.037686,19.747964,
Barice,1127,Bijelo Polje,20,43.037686,19.747964,
Bijedici,1128,Bijelo Polje,20,43.037686,19.747964,
Bliskovo,1129,Bijelo Polje,20,43.037686,19.747964,
Bojista,1130,Bijelo Polje,20,43.0369422,19.7561911,
Boljanina,1131,Bijelo Polje,20,43.0418258,19.80221,
Boturici,1132,Bijelo Polje,20,43.0369422,19.7561911,
Voljavac,1133,Bijelo Polje,20,43.1171169,19.7844674,
Vrh,1134,Bijelo Polje,20,42.975,19.9033333,
Godijevo,1135,Bijelo Polje,20,43,19.895,
Godusa,1136,Bijelo Polje,20,43.0369422,19.7561911,
Grab Bijelo Polje,1137,Bijelo Polje,20,43.207175,19.6346,
Grancarevo,1138,Bijelo Polje,20,43.0369422,19.7561911,
Gubavac,1139,Bijelo Polje,20,43.1054479,19.7844674,
Dobrakovo,1140,Bijelo Polje,20,43.037686,19.747964,
Dobrinje,1141,Bijelo Polje,20,43.037686,19.747964,
Dolac - Bijelo Polje,1142,Bijelo Polje,20,43.037686,19.747964,
Dubovo Bijelo Polje,1143,Bijelo Polje,20,43.037686,19.747964,
Djalovici,1144,Bijelo Polje,20,43.037686,19.747964,
ziljak,1145,Bijelo Polje,20,43.037686,19.747964,
zurena,1146,Bijelo Polje,20,43.037686,19.747964,
Zaton,1147,Bijelo Polje,20,43.037686,19.747964,
Zminac,1148,Bijelo Polje,20,43.037686,19.747964,
Ivanje - BIJELO Polje,1149,Bijelo Polje,20,43.0035565,19.870019,
Jablanovo,1150,Bijelo Polje,20,43.0369422,19.7561911,
Jabucno,1151,Bijelo Polje,20,43.0369422,19.7561911,
Jagoce,1152,Bijelo Polje,20,43.0369422,19.7561911,
Kanje,1153,Bijelo Polje,20,43.0369422,19.7561911,
Kicava,1154,Bijelo Polje,20,43.0369422,19.7561911,
Kovren,1155,Bijelo Polje,20,43.184291,19.5829,
Kostenica,1156,Bijelo Polje,20,43.0369422,19.7561911,
Kostici,1157,Bijelo Polje,20,43.0369422,19.7561911,
Kukulje,1158,Bijelo Polje,20,43.0369422,19.7561911,
Lazovici,1159,Bijelo Polje,20,43.037686,19.747964,
Laholo,1160,Bijelo Polje,20,43.037686,19.747964,
Lekovina,1161,Bijelo Polje,20,43.037686,19.747964,
Lijeska,1162,Bijelo Polje,20,43.037686,19.747964,
Lozna,1163,Bijelo Polje,20,43.037686,19.747964,
Loznica,1164,Bijelo Polje,20,43.037686,19.747964,
Ljesnica - Bijelo Polje,1165,Bijelo Polje,20,43.037686,19.747964,
Majstorovina,1166,Bijelo Polje,20,43.037686,19.747964,
Metanjac,1167,Bijelo Polje,20,43.117939,19.768213,
Milovo,1168,Bijelo Polje,20,43.0369422,19.7561911,
Mioce,1169,Bijelo Polje,20,43.0369422,19.7561911,
Mirojevici,1170,Bijelo Polje,20,43.0369422,19.7561911,
Mojstir,1171,Bijelo Polje,20,43.0369422,19.7561911,
Mokri Lug,1172,Bijelo Polje,20,43.0369422,19.7561911,
Muslici,1173,Bijelo Polje,20,43.0369422,19.7561911,
Negobratina,1174,Bijelo Polje,20,43.0369422,19.7561911,
Nedakusi,1175,Bijelo Polje,20,43.0535045,19.7680967,
Njegnjevo,1176,Bijelo Polje,20,43.0887407,19.7800026,
Obrov,1177,Bijelo Polje,20,43.037686,19.747964,
Okladi,1178,Bijelo Polje,20,43.037686,19.747964,
Orahovica,1179,Bijelo Polje,20,43.037686,19.747964,
Osmanbegovo Selo,1180,Bijelo Polje,20,43.037686,19.747964,
Ostrelj,1181,Bijelo Polje,20,43.037686,19.747964,
Pavino Polje,1182,Bijelo Polje,20,43.037686,19.747964,
Pali,1183,Bijelo Polje,20,43.037686,19.747964,
Pape,1184,Bijelo Polje,20,43.037686,19.747964,
Pecarska,1185,Bijelo Polje,20,43.037686,19.747964,
Pobretici,1186,Bijelo Polje,20,43.0369422,19.7561911,
Poda - Bijelo Polje,1187,Bijelo Polje,20,42.9410343,19.8603732,
Pozeginja,1188,Bijelo Polje,20,43.0369422,19.7561911,
Potkrajci - Bijelo Polje,1189,Bijelo Polje,20,43.0711262,19.7740496,
Potrk,1190,Bijelo Polje,20,43.0383017,19.6044161,
Prijelozi,1191,Bijelo Polje,20,42.9529754,19.7874439,
Pripcici,1192,Bijelo Polje,20,43.0129859,19.7398213,
Ravna Rijeka,1193,Bijelo Polje,20,43.0369422,19.7561911,
Radojeva Glava,1194,Bijelo Polje,20,43.0369422,19.7561911,
Radulici,1195,Bijelo Polje,20,43.0369422,19.7561911,
Rakita,1196,Bijelo Polje,20,43.037686,19.747964,
Rakonje,1197,Bijelo Polje,20,43.037686,19.747964,
Rasovo,1198,Bijelo Polje,20,43.037686,19.747964,
Rastoka,1199,Bijelo Polje,20,43.037686,19.747964,
Resnik,1200,Bijelo Polje,20,43.037686,19.747964,
Rodijelja,1201,Bijelo Polje,20,43.037686,19.747964,
Sadici,1202,Bijelo Polje,20,43.037686,19.747964,
Sela - Bijelo Polje,1203,Bijelo Polje,20,43.037686,19.747964,
Sipanje,1204,Bijelo Polje,20,43.037686,19.747964,
Sokolac,1205,Bijelo Polje,20,43.037686,19.747964,
Srdjevac,1206,Bijelo Polje,20,43.0369422,19.7561911,
Stozer,1207,Bijelo Polje,20,43.119189,19.526415,
Stubo,1208,Bijelo Polje,20,43.0369422,19.7561911,
Tomasevo,1209,Bijelo Polje,20,43.065045,19.639533,
Trubine,1210,Bijelo Polje,20,43.0369422,19.7561911,
Ujnice,1211,Bijelo Polje,20,43.0369422,19.7561911,
Unevine,1212,Bijelo Polje,20,43.0369422,19.7561911,
Femica Krs,1213,Bijelo Polje,20,43.0369422,19.7561911,
Cerovo - Bijelo Polje,1214,Bijelo Polje,20,43.0245809,19.7011308,
Crnis,1215,Bijelo Polje,20,43.0794444,19.7272222,
Crnca - Bijelo Polje,1216,Bijelo Polje,20,43.037686,19.747964,
Crhalj,1217,Bijelo Polje,20,43.037686,19.747964,
Ceoce,1218,Bijelo Polje,20,43.037686,19.747964,
Cokrlije,1219,Bijelo Polje,20,43.037686,19.747964,
Dzafica Brdo,1220,Bijelo Polje,20,43.037686,19.747964,
Sipovice,1221,Bijelo Polje,20,43.037686,19.747964,
Babića brijeg,1222,Bijelo Polje,20,43.037686,19.747964,
Banje selo,1223,Bijelo Polje,20,43.037686,19.747964,
Biokovac,1224,Bijelo Polje,20,43.037686,19.747964,
Bioča,1225,Bijelo Polje,20,42.9313037,19.8559079,
Bistrica,1226,Bijelo Polje,20,43.0687023,19.8395354,
Brestovik,1227,Bijelo Polje,20,43.0369422,19.7561911,
Brzava,1228,Bijelo Polje,20,42.9638131,19.8053033,
Brčve,1229,Bijelo Polje,20,43.0369422,19.7561911,
Vergaševići,1230,Bijelo Polje,20,43.0369422,19.7561911,
Vrbe,1231,Bijelo Polje,20,43.0369422,19.7561911,
Gojevići,1232,Bijelo Polje,20,43.0369422,19.7561911,
Gorice,1233,Bijelo Polje,20,43.0291667,19.6588889,
Gornji dio grada,1234,Bijelo Polje,20,43.0369422,19.7561911,
Dupljaci,1235,Bijelo Polje,20,43.037686,19.747964,
Kaševari,1236,Bijelo Polje,20,43.037686,19.747964,
Kneževići,1237,Bijelo Polje,20,43.037686,19.747964,
Kradenik,1238,Bijelo Polje,20,43.037686,19.747964,
Krstače,1239,Bijelo Polje,20,43.037686,19.747964,
Kruševo,1240,Bijelo Polje,20,43.037686,19.747964,
Livadice,1241,Bijelo Polje,20,43.037686,19.747964,
Lipnica,1242,Bijelo Polje,20,43.037686,19.747964,
Ličine,1243,Bijelo Polje,20,43.037686,19.747964,
Mahala,1244,Bijelo Polje,20,43.037686,19.747964,
Medanovići,1245,Bijelo Polje,20,43.037686,19.747964,
Nikoljac,1246,Bijelo Polje,20,43.0288212,19.7427976,
Ograde,1247,Bijelo Polje,20,43.0369422,19.7561911,
Oluja,1248,Bijelo Polje,20,43.0978961,19.7777702,
Pisana jela,1249,Bijelo Polje,20,43.0369422,19.7561911,
Pruška,1250,Bijelo Polje,20,43.0379264,19.7539589,
Raklja,1251,Bijelo Polje,20,43.0369422,19.7561911,
Ribarevine,1252,Bijelo Polje,20,42.9918524,19.7435417,
Rijeke,1253,Bijelo Polje,20,43.0387568,19.7423994,
Slatka,1254,Bijelo Polje,20,42.9886111,19.5986111,
Strojtanica,1255,Bijelo Polje,20,43.0704251,19.7844674,
Sutivan,1256,Bijelo Polje,20,43.037686,19.747964,
Sušica,1257,Bijelo Polje,20,43.037686,19.747964,
Ćukovac,1258,Bijelo Polje,20,43.037686,19.747964,
Ušanovići,1259,Bijelo Polje,20,43.037686,19.747964,
Centar grada,1260,Bijelo Polje,20,43.037686,19.747964,
Čampar,1261,Bijelo Polje,20,43.037686,19.747964,
Šolja,1262,Bijelo Polje,20,43.037686,19.747964,
Bečići,1263,Budva,21,42.2918681,18.8640607,
Blizikuće,1264,Budva,21,42.2918681,18.8640607,
Boreti,1265,Budva,21,42.2918681,18.8640607,
Brajići I,1266,Budva,21,42.3134805,18.8907988,
Brajici II,1267,Budva,21,42.2912349,18.849535,
Brajici III,1268,Budva,21,42.2912349,18.849535,
Brajici IV,1269,Budva,21,42.2886433,18.8395059,
Brda,1270,Budva,21,42.2255931,18.9665664,
Budva,1271,Budva,21,42.2880556,18.8425,
Buljarica I,1272,Budva,21,42.196571,18.9743668,
Buljarica II,1273,Budva,21,42.1983453,18.9646876,
Viti Do,1274,Budva,21,42.2802547,18.8833714,
Drobnići,1275,Budva,21,42.288104,18.842398,
Đenaći,1276,Budva,21,42.288104,18.842398,
Zukovica,1277,Budva,21,42.288104,18.842398,
Ilino Brdo,1278,Budva,21,42.288104,18.842398,
Kaluderac I,1279,Budva,21,42.288104,18.842398,
Kaluderac II,1280,Budva,21,42.288104,18.842398,
Katun Rezevići,1281,Budva,21,42.288104,18.842398,
Krstac,1282,Budva,21,42.221882,18.9115964,
Kuljače,1283,Budva,21,42.2780009,18.9175387,
Kuljačce Dapkovici,1284,Budva,21,42.2880556,18.8425,
Lapčići,1285,Budva,21,42.3119079,18.8581191,
Markovići,1286,Budva,21,42.3224302,18.8521777,
Markovici Duletici,1287,Budva,21,42.2880556,18.8425,
Novoselje I,1288,Budva,21,42.2157182,18.9546804,
Novoselje II,1289,Budva,21,42.2880556,18.8425,
Petrovac na Moru,1290,Budva,21,42.2055556,18.9425,
Pobori,1291,Budva,21,42.3388592,18.8254421,
Pobori Gornji,1292,Budva,21,42.288104,18.842398,
